contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration
SPXW260130C06440000,2026-01-29 15:55:03+00:00,6440.0,439.66,489.8,500.9,0.0,0.0,10.0,11.0,0.6992217578125001,True,REGULAR,USD,call,2026-01-30
SPXW260130C06450000,2026-01-30 20:01:05+00:00,6450.0,480.29,481.1,489.0,-5.1900024,-1.0690455,7.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06455000,2026-01-27 15:09:57+00:00,6455.0,521.85,483.3,485.0,0.0,0.0,10.0,14.0,0.6191444335937502,True,REGULAR,USD,call,2026-01-30
SPXW260130C06460000,2026-01-30 17:26:38+00:00,6460.0,473.28,477.8,479.1,-28.589996,-5.6966934,6.0,24.0,0.459966337890625,True,REGULAR,USD,call,2026-01-30
SPXW260130C06465000,2026-01-26 14:34:34+00:00,6465.0,474.67,464.6,475.9,0.0,0.0,2.0,4.0,0.6682162084960939,True,REGULAR,USD,call,2026-01-30
SPXW260130C06470000,2026-01-28 14:19:43+00:00,6470.0,523.32,467.8,469.1,0.0,0.0,2.0,19.0,0.45117736328125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06475000,2026-01-26 14:34:34+00:00,6475.0,464.6,456.8,464.0,0.0,0.0,2.0,26.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06480000,2026-01-30 17:26:38+00:00,6480.0,453.23,449.8,460.9,-9.429993,-2.0382123,7.0,74.0,0.6495396374511719,True,REGULAR,USD,call,2026-01-30
SPXW260130C06485000,2025-11-21 16:49:29+00:00,6485.0,317.3,465.4,471.9,0.0,0.0,1.0,6.0,0.9729006616210938,True,REGULAR,USD,call,2026-01-30
SPXW260130C06490000,2026-01-21 14:34:05+00:00,6490.0,348.92,447.9,449.8,0.0,0.0,1.0,26.0,0.5610395458984375,True,REGULAR,USD,call,2026-01-30
SPXW260130C06495000,2026-01-08 20:06:59+00:00,6495.0,445.16,442.8,444.9,0.0,0.0,,1.0,0.5644574804687501,True,REGULAR,USD,call,2026-01-30
SPXW260130C06500000,2026-01-30 20:45:01+00:00,6500.0,434.7,438.0,439.6,-9.539978,-2.1474829,234.0,318.0,0.5288133056640626,True,REGULAR,USD,call,2026-01-30
SPXW260130C06510000,2026-01-29 16:14:44+00:00,6510.0,390.78,427.8,429.9,0.0,0.0,1.0,35.0,0.5472457385253908,True,REGULAR,USD,call,2026-01-30
SPXW260130C06515000,2025-11-20 11:02:06+00:00,6515.0,377.5,435.5,442.2,0.0,0.0,,3.0,0.9262397512817383,True,REGULAR,USD,call,2026-01-30
SPXW260130C06520000,2026-01-14 15:17:01+00:00,6520.0,426.9,418.4,420.0,0.0,0.0,4.0,7.0,0.543949873046875,True,REGULAR,USD,call,2026-01-30
SPXW260130C06525000,2026-01-30 14:38:11+00:00,6525.0,428.01,406.8,414.1,114.07001,36.334972,1.0,60.0,0.40039662109375,True,REGULAR,USD,call,2026-01-30
SPXW260130C06530000,2025-12-31 18:02:11+00:00,6530.0,384.79,403.8,405.2,0.0,0.0,2.0,26.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06535000,2026-01-26 14:55:56+00:00,6535.0,417.7,396.8,404.1,0.0,0.0,2.0,6.0,0.39160764648437496,True,REGULAR,USD,call,2026-01-30
SPXW260130C06540000,2026-01-30 20:30:47+00:00,6540.0,386.26,391.8,399.1,-17.199982,-4.2631197,11.0,15.0,0.38672488281249995,True,REGULAR,USD,call,2026-01-30
SPXW260130C06545000,2026-01-27 15:09:57+00:00,6545.0,432.7,392.8,394.9,0.0,0.0,20.0,23.0,0.5070850073242188,True,REGULAR,USD,call,2026-01-30
SPXW260130C06550000,2026-01-30 19:11:59+00:00,6550.0,393.24,387.9,389.7,-9.290009,-2.3079047,5.0,121.0,0.48413601806640627,True,REGULAR,USD,call,2026-01-30
SPXW260130C06555000,2025-11-14 18:51:55+00:00,6555.0,371.14,397.4,403.9,0.0,0.0,13.0,6.0,0.8867198828124999,True,REGULAR,USD,call,2026-01-30
SPXW260130C06560000,2025-11-26 17:19:21+00:00,6560.0,389.3,393.1,399.0,0.0,0.0,2.0,13.0,0.884064880065918,True,REGULAR,USD,call,2026-01-30
SPXW260130C06565000,2026-01-30 15:50:31+00:00,6565.0,392.38,366.5,374.6,26.800018,7.3308225,1.0,6.0,0.45752495605468757,True,REGULAR,USD,call,2026-01-30
SPXW260130C06570000,2026-01-28 14:19:43+00:00,6570.0,423.57,361.8,369.0,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06575000,2026-01-30 19:01:17+00:00,6575.0,367.7,356.5,364.6,61.890015,20.238062,15.0,25.0,0.44653873779296877,True,REGULAR,USD,call,2026-01-30
SPXW260130C06580000,2025-12-31 18:02:11+00:00,6580.0,339.36,354.5,355.8,0.0,0.0,1.0,161.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06585000,2026-01-29 19:53:46+00:00,6585.0,354.56,344.8,354.6,0.0,0.0,14.0,23.0,0.43555251953125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06590000,2026-01-30 19:20:25+00:00,6590.0,354.2,339.8,349.6,35.320007,11.076269,1.0,26.0,0.4299373413085938,True,REGULAR,USD,call,2026-01-30
SPXW260130C06595000,2026-01-29 19:53:46+00:00,6595.0,344.46,343.6,345.1,0.0,0.0,2.0,4.0,0.4631401342773438,True,REGULAR,USD,call,2026-01-30
SPXW260130C06600000,2026-01-30 20:16:44+00:00,6600.0,322.26,337.5,340.6,-17.199982,-5.0668654,27.0,480.0,0.48511257080078124,True,REGULAR,USD,call,2026-01-30
SPXW260130C06605000,2026-01-21 17:26:24+00:00,6605.0,241.29,324.6,335.9,0.0,0.0,2.0,11.0,0.4928029235839845,True,REGULAR,USD,call,2026-01-30
SPXW260130C06610000,2026-01-30 19:46:07+00:00,6610.0,322.9,327.2,329.0,58.929993,22.324503,1.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06615000,2026-01-27 20:25:14+00:00,6615.0,374.16,322.8,324.9,0.0,0.0,1.0,1.0,0.42639733764648446,True,REGULAR,USD,call,2026-01-30
SPXW260130C06620000,2026-01-30 15:24:07+00:00,6620.0,331.35,317.8,319.9,45.619995,15.96612,1.0,28.0,0.4205380212402344,True,REGULAR,USD,call,2026-01-30
SPXW260130C06625000,2026-01-27 17:57:16+00:00,6625.0,357.76,306.8,314.1,0.0,0.0,4.0,69.0,0.309577216796875,True,REGULAR,USD,call,2026-01-30
SPXW260130C06630000,2026-01-30 16:22:28+00:00,6630.0,296.81,307.3,308.7,-52.679993,-15.07339,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06635000,2026-01-20 20:54:24+00:00,6635.0,199.62,296.8,304.1,0.0,0.0,1.0,19.0,0.3002999658203125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06640000,2026-01-20 20:43:37+00:00,6640.0,196.13,291.6,299.6,0.0,0.0,2.0,55.0,0.3745179736328125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06645000,2026-01-30 19:20:25+00:00,6645.0,272.84,292.9,294.8,-23.830017,-8.032499,21.0,24.0,0.3846497082519531,True,REGULAR,USD,call,2026-01-30
SPXW260130C06650000,2026-01-30 20:05:33+00:00,6650.0,280.42,281.8,289.1,-22.129974,-7.3144855,2.0,127.0,0.28613995117187496,True,REGULAR,USD,call,2026-01-30
SPXW260130C06655000,2026-01-30 14:39:07+00:00,6655.0,298.9,282.8,284.6,38.880005,14.952699,1.0,31.0,0.3577945080566406,True,REGULAR,USD,call,2026-01-30
SPXW260130C06660000,2026-01-29 17:00:58+00:00,6660.0,254.15,271.8,279.1,0.0,0.0,18.0,30.0,0.27735097656249996,True,REGULAR,USD,call,2026-01-30
SPXW260130C06665000,2026-01-29 16:15:55+00:00,6665.0,237.45,272.9,274.3,0.0,0.0,1.0,12.0,0.31519239501953117,True,REGULAR,USD,call,2026-01-30
SPXW260130C06670000,2026-01-29 16:06:06+00:00,6670.0,210.71,268.4,270.0,0.0,0.0,1.0,94.0,0.36817038085937503,True,REGULAR,USD,call,2026-01-30
SPXW260130C06675000,2026-01-30 14:39:07+00:00,6675.0,278.33,262.6,264.3,-21.070007,-7.0374107,1.0,421.0,0.304694453125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06680000,2026-01-29 16:12:46+00:00,6680.0,214.03,257.9,259.8,0.0,0.0,1.0,46.0,0.3442448388671875,True,REGULAR,USD,call,2026-01-30
SPXW260130C06685000,2026-01-23 18:14:42+00:00,6685.0,234.73,246.8,254.0,0.0,0.0,1.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06690000,2026-01-27 20:19:25+00:00,6690.0,300.56,248.4,250.0,0.0,0.0,5.0,85.0,0.3443669079589844,True,REGULAR,USD,call,2026-01-30
SPXW260130C06695000,2026-01-30 19:26:36+00:00,6695.0,251.29,243.7,245.2,3.8899994,1.5723523,1.0,19.0,0.348639326171875,True,REGULAR,USD,call,2026-01-30
SPXW260130C06700000,2026-01-30 20:37:37+00:00,6700.0,228.05,237.6,239.3,-17.0,-6.93736,17.0,450.0,0.2788158056640625,True,REGULAR,USD,call,2026-01-30
SPXW260130C06705000,2026-01-30 17:56:01+00:00,6705.0,217.62,225.8,234.0,-19.710007,-8.304895,1.0,49.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06710000,2026-01-30 16:21:27+00:00,6710.0,217.58,228.4,230.0,-15.050003,-6.469502,2.0,66.0,0.32044136596679684,True,REGULAR,USD,call,2026-01-30
SPXW260130C06715000,2026-01-27 15:17:38+00:00,6715.0,265.03,215.8,224.0,0.0,0.0,1.0,34.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06720000,2026-01-30 20:10:07+00:00,6720.0,206.91,210.6,219.0,-6.1799927,-2.9001796,21.0,66.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06725000,2026-01-28 19:39:49+00:00,6725.0,249.93,210.7,214.0,0.0,0.0,1.0,712.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06730000,2026-01-29 16:12:46+00:00,6730.0,165.38,207.4,209.1,0.0,0.0,1.0,102.0,0.2124102197265625,True,REGULAR,USD,call,2026-01-30
SPXW260130C06735000,2026-01-30 20:51:23+00:00,6735.0,212.22,203.4,205.0,5.2400055,2.5316482,35.0,61.0,0.29016823120117186,True,REGULAR,USD,call,2026-01-30
SPXW260130C06740000,2026-01-30 20:15:02+00:00,6740.0,181.39,198.4,200.0,-21.169998,-10.451223,5.0,52.0,0.28412581115722646,True,REGULAR,USD,call,2026-01-30
SPXW260130C06745000,2026-01-29 20:24:00+00:00,6745.0,197.86,189.5,195.9,0.0,0.0,20.0,68.0,0.31201859863281245,True,REGULAR,USD,call,2026-01-30
SPXW260130C06750000,2026-01-30 20:53:52+00:00,6750.0,184.38,188.4,190.1,-33.12999,-15.23148,32.0,336.0,0.27637442382812494,True,REGULAR,USD,call,2026-01-30
SPXW260130C06755000,2026-01-30 16:50:51+00:00,6755.0,179.68,183.4,185.0,-5.2900085,-2.859928,4.0,47.0,0.2657544128417969,True,REGULAR,USD,call,2026-01-30
SPXW260130C06760000,2026-01-30 19:55:38+00:00,6760.0,185.23,177.8,179.1,5.1599884,2.8655457,27.0,171.0,0.18457846679687498,True,REGULAR,USD,call,2026-01-30
SPXW260130C06765000,2026-01-30 20:52:49+00:00,6765.0,175.97,172.9,174.8,25.0,16.559582,10.0,68.0,0.24414818359375,True,REGULAR,USD,call,2026-01-30
SPXW260130C06770000,2026-01-30 15:29:25+00:00,6770.0,166.97,166.0,169.0,-16.600006,-9.042875,21.0,138.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06775000,2026-01-30 19:31:04+00:00,6775.0,155.9,161.0,164.0,-21.020004,-11.881079,5.0,350.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06780000,2026-01-30 20:43:02+00:00,6780.0,149.59,157.6,160.9,13.389999,9.831131,41.0,79.0,0.26511355010986326,True,REGULAR,USD,call,2026-01-30
SPXW260130C06785000,2026-01-30 19:26:27+00:00,6785.0,159.54,151.0,154.0,-38.310013,-19.36316,8.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06790000,2026-01-30 20:46:04+00:00,6790.0,148.0,147.6,150.9,-15.75,-9.61832,27.0,50.0,0.25153336364746093,True,REGULAR,USD,call,2026-01-30
SPXW260130C06795000,2026-01-30 20:46:54+00:00,6795.0,143.22,142.8,144.1,-15.919998,-10.003769,11.0,80.0,0.15137567382812503,True,REGULAR,USD,call,2026-01-30
SPXW260130C06800000,2026-01-30 20:42:22+00:00,6800.0,130.37,137.5,140.9,-31.550003,-19.484932,149.0,1398.0,0.23780059082031246,True,REGULAR,USD,call,2026-01-30
SPXW260130C06805000,2026-01-30 18:30:12+00:00,6805.0,107.6,132.8,134.1,-41.739998,-27.949646,95.0,166.0,0.141610146484375,True,REGULAR,USD,call,2026-01-30
SPXW260130C06810000,2026-01-30 20:43:32+00:00,6810.0,120.4,128.3,130.0,-12.650002,-9.507705,18.0,151.0,0.19727365234375,True,REGULAR,USD,call,2026-01-30
SPXW260130C06815000,2026-01-30 18:58:54+00:00,6815.0,125.95,123.1,124.8,-24.990005,-16.55625,22.0,555.0,0.18329674133300777,True,REGULAR,USD,call,2026-01-30
SPXW260130C06820000,2026-01-30 20:45:10+00:00,6820.0,116.3,115.9,119.0,-11.479996,-8.984188,147.0,386.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06825000,2026-01-30 18:36:14+00:00,6825.0,82.22,113.4,115.1,-58.92,-41.745785,71.0,1340.0,0.18134363586425778,True,REGULAR,USD,call,2026-01-30
SPXW260130C06830000,2026-01-30 20:43:02+00:00,6830.0,99.5,108.4,111.1,-17.5,-14.957265,81.0,816.0,0.2003864141845703,True,REGULAR,USD,call,2026-01-30
SPXW260130C06835000,2026-01-30 20:51:38+00:00,6835.0,111.63,102.6,105.9,-4.670006,-4.015482,157.0,200.0,0.1887898504638672,True,REGULAR,USD,call,2026-01-30
SPXW260130C06840000,2026-01-30 20:43:40+00:00,6840.0,89.49,97.9,99.8,-30.57,-25.462269,281.0,166.0,0.1519860192871094,True,REGULAR,USD,call,2026-01-30
SPXW260130C06845000,2026-01-30 20:47:10+00:00,6845.0,94.4,93.6,95.1,-14.519997,-13.330882,70.0,199.0,0.15497671203613284,True,REGULAR,USD,call,2026-01-30
SPXW260130C06850000,2026-01-30 20:52:51+00:00,6850.0,91.16,89.1,90.8,-22.159996,-19.555237,300.0,2469.0,0.16510844665527347,True,REGULAR,USD,call,2026-01-30
SPXW260130C06855000,2026-01-30 20:54:25+00:00,6855.0,81.0,82.8,84.1,-30.57,-27.39984,123.0,203.0,0.0932707861328125,True,REGULAR,USD,call,2026-01-30
SPXW260130C06860000,2026-01-30 20:31:41+00:00,6860.0,66.92,77.9,79.8,-39.010002,-36.82621,383.0,522.0,0.12622944091796873,True,REGULAR,USD,call,2026-01-30
SPXW260130C06865000,2026-01-30 20:53:22+00:00,6865.0,74.1,72.1,73.7,-31.36,-29.736393,136.0,234.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06870000,2026-01-30 20:48:14+00:00,6870.0,73.41,65.9,69.0,-26.689995,-26.663332,320.0,316.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06875000,2026-01-30 20:54:08+00:00,6875.0,58.8,64.1,65.8,-33.23,-36.10779,611.0,1208.0,0.12818254638671872,True,REGULAR,USD,call,2026-01-30
SPXW260130C06880000,2026-01-30 20:48:15+00:00,6880.0,63.0,58.0,59.8,-30.940002,-32.935917,847.0,426.0,0.09974044799804688,True,REGULAR,USD,call,2026-01-30
SPXW260130C06885000,2026-01-30 20:44:39+00:00,6885.0,50.0,53.4,54.9,-31.879997,-38.935024,1053.0,546.0,0.09534596069335938,True,REGULAR,USD,call,2026-01-30
SPXW260130C06890000,2026-01-30 20:57:38+00:00,6890.0,49.45,46.0,47.7,-28.850002,-36.845467,1621.0,756.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06895000,2026-01-30 20:56:56+00:00,6895.0,44.7,40.9,44.0,-29.8,-40.0,2748.0,631.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06900000,2026-01-30 20:56:59+00:00,6900.0,40.22,37.4,39.0,-32.08,-44.370678,7214.0,5011.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06905000,2026-01-30 20:57:34+00:00,6905.0,34.14,32.1,33.0,-33.260002,-49.347183,6344.0,755.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06910000,2026-01-30 20:57:38+00:00,6910.0,29.4,28.9,29.8,-32.1,-52.195118,14588.0,867.0,0.05735195587158204,True,REGULAR,USD,call,2026-01-30
SPXW260130C06915000,2026-01-30 20:56:03+00:00,6915.0,26.7,23.5,24.3,-30.48,-53.30535,20685.0,1564.0,0.039255213012695314,True,REGULAR,USD,call,2026-01-30
SPXW260130C06920000,2026-01-30 20:57:25+00:00,6920.0,18.4,18.0,18.8,-34.1,-64.95238,32683.0,1332.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-30
SPXW260130C06925000,2026-01-30 20:57:44+00:00,6925.0,14.06,13.7,14.5,-35.1,-71.196754,42724.0,3475.0,0.02936761657714844,True,REGULAR,USD,call,2026-01-30
SPXW260130C06930000,2026-01-30 20:58:18+00:00,6930.0,8.91,8.5,9.4,-35.29,-79.73339,72526.0,6837.0,0.019937779235839843,True,REGULAR,USD,call,2026-01-30
SPXW260130C06935000,2026-01-30 20:58:17+00:00,6935.0,4.29,4.2,4.5,-36.11,-89.58075,67162.0,745.0,0.012522081909179689,True,REGULAR,USD,call,2026-01-30
SPXW260130C06940000,2026-01-30 20:58:18+00:00,6940.0,1.5,1.45,1.5,-35.5,-95.945946,100277.0,1719.0,0.013422341461181642,False,REGULAR,USD,call,2026-01-30
SPXW260130C06945000,2026-01-30 20:58:16+00:00,6945.0,0.3,0.25,0.35,-32.46,-99.08425,91443.0,1219.0,0.014658291015625002,False,REGULAR,USD,call,2026-01-30
SPXW260130C06950000,2026-01-30 20:58:16+00:00,6950.0,0.1,0.05,0.1,-29.9,-99.83306,135447.0,8988.0,0.01722174194335938,False,REGULAR,USD,call,2026-01-30
SPXW260130C06955000,2026-01-30 20:58:15+00:00,6955.0,0.05,0.0,0.05,-26.75,-99.81344,77738.0,1739.0,0.021005883789062506,False,REGULAR,USD,call,2026-01-30
SPXW260130C06960000,2026-01-30 20:58:17+00:00,6960.0,0.04,0.0,0.05,-23.56,-99.78823,99664.0,2793.0,0.026498992919921874,False,REGULAR,USD,call,2026-01-30
SPXW260130C06965000,2026-01-30 20:56:58+00:00,6965.0,0.03,0.0,0.05,-20.57,-99.75752,71950.0,1742.0,0.031747963867187506,False,REGULAR,USD,call,2026-01-30
SPXW260130C06970000,2026-01-30 20:57:18+00:00,6970.0,0.03,0.0,0.05,-17.849998,-99.832214,89767.0,2907.0,0.037119003906249996,False,REGULAR,USD,call,2026-01-30
SPXW260130C06975000,2026-01-30 20:56:02+00:00,6975.0,0.03,0.0,0.05,-15.25,-99.6732,67775.0,4873.0,0.04224590576171875,False,REGULAR,USD,call,2026-01-30
SPXW260130C06980000,2026-01-30 20:54:24+00:00,6980.0,0.03,0.0,0.05,-12.87,-99.76745,68264.0,4027.0,0.0473728076171875,False,REGULAR,USD,call,2026-01-30
SPXW260130C06985000,2026-01-30 20:57:29+00:00,6985.0,0.05,0.0,0.05,-10.75,-99.72171,53941.0,2476.0,0.0522555712890625,False,REGULAR,USD,call,2026-01-30
SPXW260130C06990000,2026-01-30 20:55:18+00:00,6990.0,0.03,0.0,0.05,-8.83,-99.6614,56106.0,3077.0,0.05713833496093751,False,REGULAR,USD,call,2026-01-30
SPXW260130C06995000,2026-01-30 20:56:59+00:00,6995.0,0.05,0.0,0.05,-7.1499996,-99.58217,41097.0,2189.0,0.06202109863281251,False,REGULAR,USD,call,2026-01-30
SPXW260130C07000000,2026-01-30 20:56:15+00:00,7000.0,0.05,0.0,0.05,-5.85,-99.320885,72386.0,10354.0,0.0669038623046875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07005000,2026-01-30 20:52:52+00:00,7005.0,0.03,0.0,0.05,-4.47,-98.8938,33187.0,2980.0,0.0717866259765625,False,REGULAR,USD,call,2026-01-30
SPXW260130C07010000,2026-01-30 20:57:12+00:00,7010.0,0.04,0.0,0.05,-3.5900002,-98.89807,34808.0,6295.0,0.07666938964843752,False,REGULAR,USD,call,2026-01-30
SPXW260130C07015000,2026-01-30 20:50:39+00:00,7015.0,0.03,0.0,0.05,-2.81,-98.943665,38489.0,5667.0,0.08155215332031251,False,REGULAR,USD,call,2026-01-30
SPXW260130C07020000,2026-01-30 20:51:08+00:00,7020.0,0.05,0.0,0.05,-2.15,-97.72728,32381.0,4279.0,0.08594664062500001,False,REGULAR,USD,call,2026-01-30
SPXW260130C07025000,2026-01-30 20:50:02+00:00,7025.0,0.03,0.0,0.05,-1.62,-98.181816,14417.0,5711.0,0.090829404296875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07030000,2026-01-30 20:57:03+00:00,7030.0,0.05,0.0,0.05,-1.25,-97.65625,14975.0,3337.0,0.09546802978515626,False,REGULAR,USD,call,2026-01-30
SPXW260130C07035000,2026-01-30 20:51:02+00:00,7035.0,0.03,0.0,0.05,-0.97,-97.0,11869.0,2155.0,0.1001066552734375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07040000,2026-01-30 20:48:47+00:00,7040.0,0.03,0.0,0.05,-0.75,-94.93671,12292.0,3736.0,0.10450114257812498,False,REGULAR,USD,call,2026-01-30
SPXW260130C07045000,2026-01-30 20:50:51+00:00,7045.0,0.03,0.0,0.05,-0.62,-95.38462,11235.0,2375.0,0.10938390625,False,REGULAR,USD,call,2026-01-30
SPXW260130C07050000,2026-01-30 20:49:44+00:00,7050.0,0.03,0.0,0.05,-0.47,-94.0,10508.0,14636.0,0.1137783935546875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07055000,2026-01-30 20:30:18+00:00,7055.0,0.03,0.0,0.05,-0.37,-92.5,5257.0,2573.0,0.118172880859375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07060000,2026-01-30 20:48:45+00:00,7060.0,0.03,0.0,0.05,-0.3,-90.909096,6579.0,4094.0,0.12305564453125001,False,REGULAR,USD,call,2026-01-30
SPXW260130C07065000,2026-01-30 20:41:20+00:00,7065.0,0.05,0.0,0.05,-0.2,-80.0,5657.0,1925.0,0.1274501318359375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07070000,2026-01-30 20:43:55+00:00,7070.0,0.05,0.0,0.05,-0.15,-75.0,4059.0,7942.0,0.131844619140625,False,REGULAR,USD,call,2026-01-30
SPXW260130C07075000,2026-01-30 20:51:30+00:00,7075.0,0.05,0.0,0.05,-0.10000001,-66.66667,2404.0,7198.0,0.1362391064453125,False,REGULAR,USD,call,2026-01-30
SPXW260130C07080000,2026-01-30 20:44:50+00:00,7080.0,0.05,0.0,0.05,-0.10000001,-66.66667,1493.0,5905.0,0.14063359375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07085000,2026-01-30 20:52:50+00:00,7085.0,0.05,0.0,0.05,-0.05,-50.0,2688.0,5065.0,0.145516357421875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07090000,2026-01-30 20:45:10+00:00,7090.0,0.03,0.0,0.05,-0.120000005,-80.0,1290.0,3653.0,0.149422568359375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07095000,2026-01-30 19:55:23+00:00,7095.0,0.03,0.0,0.05,-0.120000005,-80.0,652.0,4556.0,0.15430533203125002,False,REGULAR,USD,call,2026-01-30
SPXW260130C07100000,2026-01-30 20:52:30+00:00,7100.0,0.05,0.0,0.05,-0.05,-50.0,550.0,16086.0,0.15821154296875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07105000,2026-01-30 19:29:48+00:00,7105.0,0.03,0.0,0.05,-0.07,-70.0,652.0,8667.0,0.16309430664062502,False,REGULAR,USD,call,2026-01-30
SPXW260130C07110000,2026-01-30 19:41:38+00:00,7110.0,0.04,0.0,0.05,-0.030000001,-42.857143,1570.0,2760.0,0.16700051757812504,False,REGULAR,USD,call,2026-01-30
SPXW260130C07115000,2026-01-30 19:15:06+00:00,7115.0,0.03,0.0,0.05,-0.04,-57.142857,357.0,1677.0,0.17188328125000002,False,REGULAR,USD,call,2026-01-30
SPXW260130C07120000,2026-01-30 20:18:38+00:00,7120.0,0.05,0.0,0.05,-0.02,-28.571428,415.0,1957.0,0.1757894921875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07125000,2026-01-30 18:59:01+00:00,7125.0,0.05,0.0,0.05,-0.05,-50.0,1295.0,6135.0,0.1801839794921875,False,REGULAR,USD,call,2026-01-30
SPXW260130C07130000,2026-01-30 15:21:02+00:00,7130.0,0.05,0.0,0.05,-0.02,-28.571428,412.0,1553.0,0.18457846679687498,False,REGULAR,USD,call,2026-01-30
SPXW260130C07135000,2026-01-30 16:01:34+00:00,7135.0,0.03,0.0,0.05,-0.020000001,-40.000004,696.0,1233.0,0.1889729541015625,False,REGULAR,USD,call,2026-01-30
SPXW260130C07140000,2026-01-30 16:32:43+00:00,7140.0,0.03,0.0,0.05,-0.020000001,-40.000004,672.0,857.0,0.19336744140625,False,REGULAR,USD,call,2026-01-30
SPXW260130C07145000,2026-01-30 19:54:46+00:00,7145.0,0.03,0.0,0.05,-0.020000001,-40.000004,165.0,4682.0,0.19727365234375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07150000,2026-01-30 18:52:00+00:00,7150.0,0.05,0.0,0.05,0.0,0.0,243.0,15632.0,0.2016681396484375,False,REGULAR,USD,call,2026-01-30
SPXW260130C07155000,2026-01-30 15:29:01+00:00,7155.0,0.03,0.0,0.05,-0.020000001,-40.000004,12.0,960.0,0.20606262695312497,False,REGULAR,USD,call,2026-01-30
SPXW260130C07160000,2026-01-30 17:09:05+00:00,7160.0,0.03,0.0,0.05,-0.020000001,-40.000004,62.0,11218.0,0.20996883789062498,False,REGULAR,USD,call,2026-01-30
SPXW260130C07165000,2026-01-30 16:46:40+00:00,7165.0,0.03,0.0,0.05,-0.020000001,-40.000004,2.0,10963.0,0.21436332519531248,False,REGULAR,USD,call,2026-01-30
SPXW260130C07170000,2026-01-30 17:00:35+00:00,7170.0,0.03,0.0,0.05,-0.020000001,-40.000004,9.0,995.0,0.21875781249999998,False,REGULAR,USD,call,2026-01-30
SPXW260130C07175000,2026-01-30 16:11:21+00:00,7175.0,0.05,0.0,0.05,-0.05,-50.0,17.0,2181.0,0.22266402343749997,False,REGULAR,USD,call,2026-01-30
SPXW260130C07180000,2026-01-30 20:06:40+00:00,7180.0,0.05,0.0,0.05,0.0,0.0,10.0,929.0,0.22705851074218747,False,REGULAR,USD,call,2026-01-30
SPXW260130C07185000,2026-01-30 16:51:45+00:00,7185.0,0.05,0.0,0.05,-0.009999998,-16.666662,3.0,622.0,0.231452998046875,False,REGULAR,USD,call,2026-01-30
